Ensembl ID,Entrez ID,Control Gene Expression,Cancer Gene Expression
ENSG00000169509,54544,16.51724138,282.3055556
ENSG00000244057,353144,0,0
ENSG00000187238,353143,0,0
ENSG00000187223,353141,0,0.666666667
ENSG00000187180,353140,0.206896552,2.083333333
ENSG00000159455,26239,0.034482759,4.166666667
ENSG00000187173,353139,0.379310345,2.333333333
ENSG00000187170,199834,0,0.027777778
ENSG00000198854,100129271,0,0.916666667
ENSG00000203786,448834,2.172413793,18.91666667
ENSG00000240386,353137,0.172413793,4.305555556
ENSG00000186226,353135,30.13793103,41.5
ENSG00000172155,353134,0,0.388888889
ENSG00000196734,353132,0.24137931,0.527777778
ENSG00000186844,353131,0,3.277777778
ENSG00000235942,448835,0.068965517,2
ENSG00000163206,4184,0.172413793,0.944444444
ENSG00000163207,3713,634.3103448,1920.194444
ENSG00000184148,163778,0.137931034,39.13888889
ENSG00000169474,6698,628.5517241,4132.694444
ENSG00000163209,6707,699.862069,1095.138889
ENSG00000169469,6699,30.27586207,3596.833333
ENSG00000203784,149018,0.034482759,84.80555556
ENSG00000203783,574414,3.931034483,373.2222222
ENSG00000203782,4014,2.379310345,62.25
ENSG00000163220,6280,11818.24138,17996.02778
ENSG00000184330,338324,1.034482759,16.61111111
ENSG00000160678,6271,12.62068966,20.5
ENSG00000160679,26097,2109.655172,2953.555556
ENSG00000143553,23557,643.0344828,903.0833333
ENSG00000169418,4881,634.4482759,105.3333333
ENSG00000143624,65123,2981.793103,3854.111111
ENSG00000143554,11000,861.1724138,886.4722222
ENSG00000143578,148327,308.5862069,698.0277778
ENSG00000177954,6232,35704.2069,30570.47222
ENSG00000143569,9898,3527.655172,4704.111111
ENSG00000143575,10456,1542.862069,1944.833333
ENSG00000143595,89872,3.689655172,4.75
ENSG00000143515,57198,1801.37931,596.1944444
ENSG00000160712,3570,1128.896552,454.7222222
ENSG00000163239,126668,102.5172414,17.44444444
ENSG00000160716,1141,3,20.16666667
ENSG00000173207,1163,448.5862069,1282.083333
ENSG00000160688,80308,815.3448276,1533.638889
ENSG00000163352,55891,1.448275862,2.333333333
ENSG00000160685,51043,1979.448276,2657.722222
ENSG00000163357,149095,4.448275862,8.055555556
ENSG00000143537,8751,3049.413793,3246.416667
ENSG00000243364,1945,152.5517241,367.5
ENSG00000143590,1944,28.82758621,164.5555556
ENSG00000169242,1942,1723.344828,2277.277778
ENSG00000169241,55974,711.2068966,1093.694444
ENSG00000163462,80128,60.79310345,105.3611111
ENSG00000173171,4580,299.5172414,404.75
ENSG00000143630,57657,175.0689655,397.8333333
ENSG00000160752,2224,2014.310345,3488.277778
ENSG00000160753,23623,925.6551724,1425.638889
ENSG00000237872,645682,0.827586207,1.972222222
ENSG00000125459,55154,271.3103448,405.0555556
ENSG00000132676,7818,2289.724138,3236.25
ENSG00000132718,23208,924.4827586,493.3888889
ENSG00000173080,339403,2.931034483,2.944444444
ENSG00000116586,28956,984.2413793,1628.222222
ENSG00000132698,57111,2063.172414,3976.361111
ENSG00000160789,4000,24429.58621,12499.94444
ENSG00000196189,64218,1497.103448,1160.833333
ENSG00000160785,9673,1147.965517,1061.555556
ENSG00000160783,11243,436.8965517,562.3333333
ENSG00000260238,100527963,0,0
ENSG00000242252,632,13.75862069,14.63888889
ENSG00000163472,84283,575.0344828,1006.277778
ENSG00000163467,128229,4.689655172,14.97222222
ENSG00000132677,57127,94.86206897,295.25
ENSG00000187862,164118,53.27586207,14.61111111
ENSG00000163382,128240,995.9310345,1780.194444
ENSG00000132702,60484,14.48275862,5.972222222
ENSG00000132692,63827,3.448275862,9.083333333
ENSG00000143303,51093,781.3448276,947.5277778
ENSG00000143294,5546,1496.310345,1981.194444
ENSG00000198400,4914,36.89655172,13.05555556
ENSG00000187800,375033,604.2068966,238.4166667
ENSG00000160838,149499,5.724137931,2.888888889
ENSG00000183853,55243,1685.517241,837.5277778
ENSG00000158473,912,280.0689655,71.75
ENSG00000158477,909,33.72413793,32.91666667
ENSG00000158481,911,258.7586207,38.19444444
ENSG00000158488,913,131.4137931,19.94444444
ENSG00000173285,391109,0,0
ENSG00000198965,343406,0,0
ENSG00000198967,128368,0,0
ENSG00000180433,128371,0,0.055555556
ENSG00000163563,4332,976.2413793,313.8333333
ENSG00000163564,149628,243.7241379,72.63888889
ENSG00000163565,3428,5720.448276,6905.166667
ENSG00000162706,57863,991.0689655,46.63888889
ENSG00000213088,2532,2588.551724,220.7777778
ENSG00000179639,2205,427.4137931,56.80555556
ENSG00000196184,26476,0,0
ENSG00000132703,325,0.413793103,0.138888889
ENSG00000158716,54935,705.3793103,976.9166667
ENSG00000181036,343413,52.48275862,200.9722222
ENSG00000158714,56833,423.6896552,271.5277778
ENSG00000162728,3765,1.586206897,1.777777778
ENSG00000018625,477,997.7931034,92.97222222
ENSG00000132681,480,433.1034483,383.0555556
ENSG00000143318,844,296.862069,281.75
ENSG00000162734,8682,5551.586207,4341.055556
ENSG00000162736,23385,2553.896552,3472.916667
ENSG00000171786,4807,9.068965517,10
ENSG00000162738,57216,761.3793103,1130.638889
ENSG00000026751,57823,1136.034483,596.6111111
ENSG00000122224,4063,250.3448276,49.66666667
ENSG00000162755,126823,128,240.9722222
ENSG00000158793,4817,880.2413793,1203.388889
ENSG00000143222,51506,2529.034483,3459.027778
ENSG00000143258,27005,886.3103448,1371.944444
ENSG00000143224,5498,653,893.9444444
ENSG00000158864,4720,2765.965517,3952.527778
ENSG00000158869,2207,1289.103448,757.1388889
ENSG00000158882,84134,457,616.9722222
ENSG00000248485,654790,1355.758621,1068.944444
ENSG00000143252,6391,1718.413793,2392.5
ENSG00000143226,2212,1531.448276,1199.111111
ENSG00000173110,3310,199.9310345,286.8333333
ENSG00000072694,2213,483,213.9166667
ENSG00000132185,84824,162.137931,37.52777778
ENSG00000162746,127943,101.0344828,695.6666667
ENSG00000081721,11266,462.9655172,792.3055556
ENSG00000118217,22926,2061.310345,2370.638889
ENSG00000198929,9722,65.96551724,131.1666667
ENSG00000239887,400793,173.9310345,293.7222222
ENSG00000152332,127933,2233.068966,3661.75
ENSG00000117143,6675,2046.37931,1829.611111
ENSG00000162733,4921,266.4827586,69.61111111
ENSG00000132196,51478,387.4137931,636.2777778
ENSG00000117152,5999,104.6551724,387.3333333
ENSG00000143228,83540,177.2068966,779.4166667
ENSG00000185630,5087,4546.551724,3492.583333
ENSG00000162763,440699,0.689655172,0
ENSG00000143198,4259,1886.655172,2683.111111
ENSG00000143179,7371,609.8965517,1099.638889
ENSG00000143157,57645,1973.551724,3780.277778
ENSG00000143194,84944,5.689655172,30.41666667
ENSG00000198842,92235,11.10344828,96.47222222
ENSG00000143190,5451,1348.551724,1504.888889
ENSG00000198771,92241,1100.206897,247.9444444
ENSG00000197965,9019,3106.793103,3290.611111
ENSG00000143164,55827,1924.862069,2040.027778
ENSG00000143155,261726,801.8965517,1173.277778
ENSG00000213064,375035,108,160.0277778
ENSG00000143178,9095,108.5862069,155.8055556
ENSG00000143184,6375,36.44827586,125.3888889
ENSG00000143153,481,5867.793103,7062.861111
ENSG00000117475,8548,788.9655172,897.25
ENSG00000000460,55732,192.3448276,511.3888889
ENSG00000203740,149281,0.448275862,8.083333333
ENSG00000120370,92344,349.8965517,474.25
ENSG00000116132,5396,1059.413793,763.0555556
ENSG00000117501,80133,0.206896552,0.305555556
ENSG00000007933,2328,48.31034483,250.25
ENSG00000094963,2327,111.9655172,20.52777778
ENSG00000010932,2326,32.72413793,74.52777778
ENSG00000076258,2329,120.6896552,121.6388889
ENSG00000117523,23215,10656.24138,11349.25
ENSG00000010165,51603,697.4482759,1019.027778
ENSG00000197959,26052,131.6206897,79.19444444
ENSG00000180999,92346,0.689655172,1.027777778
ENSG00000094975,51430,1484.724138,2164.694444
ENSG00000117560,356,50.93103448,44.11111111
ENSG00000117592,9588,3603.517241,4792.888889
ENSG00000232113,730159,0,0
ENSG00000076321,27252,705.1724138,694.3611111
ENSG00000117593,55157,428.0344828,871.7222222
ENSG00000185278,84614,39.62068966,57.25
ENSG00000152061,9910,1795.724138,2566
ENSG00000203737,9293,2.310344828,3.166666667
ENSG00000116161,27101,1373.896552,2880.861111
ENSG00000120332,63923,10.93103448,15.41666667
ENSG00000116183,60676,116,49.91666667
ENSG00000198797,57795,5.793103448,258.9166667
ENSG00000075391,9462,757.2068966,988.3333333
ENSG00000240021,84066,2.344827586,3.194444444
ENSG00000116191,55103,726.5172414,1073.833333
ENSG00000116199,9917,1866.344828,2357.611111
ENSG00000186283,64222,1138.724138,1414.583333
ENSG00000057252,6646,1410.793103,1446.527778
ENSG00000162779,126859,98.89655172,96.16666667
ENSG00000162782,163589,53.96551724,252.8888889
ENSG00000143340,148753,6.586206897,5.777777778
ENSG00000143337,26092,1800.206897,1251.333333
ENSG00000135837,9857,1606.034483,2254.916667
ENSG00000116260,5768,9635.931034,8844.277778
ENSG00000121454,89884,12.62068966,11.77777778
ENSG00000143324,9213,1280.310345,2408.722222
ENSG00000135835,57710,223.137931,212.8333333
ENSG00000153029,3140,1442.724138,1900
ENSG00000162783,51278,1798.310345,1752.666667
ENSG00000198216,777,5.172413793,9.333333333
ENSG00000121446,353299,0.034482759,0.416666667
ENSG00000135838,80896,809.137931,975
ENSG00000135829,1660,3691.137931,5163.916667
ENSG00000135862,3915,5922.655172,4591.083333
ENSG00000058085,3918,1038.37931,5313.138889
ENSG00000116698,9887,1639.482759,2611.138889
ENSG00000143344,23179,1457.793103,510.1944444
ENSG00000198860,116461,724.8965517,1135.333333
ENSG00000116667,81563,2600.758621,1435.638889
ENSG00000121481,6045,618.0689655,836.9444444
ENSG00000116668,54823,212.5517241,282.5
ENSG00000143341,83872,171.5172414,263.9444444
ENSG00000116690,10216,38.55172414,14.52777778
ENSG00000157181,54953,1030.517241,1367.861111
ENSG00000262180,10896,14.79310345,23.41666667
ENSG00000116711,5321,807.5172414,673.2222222
ENSG00000150681,64407,185.3793103,57.83333333
ENSG00000253148,431704,0,0
ENSG00000090104,5996,3471,1532.944444
ENSG00000127074,6003,134.137931,13.55555556
ENSG00000116741,5997,3151.724138,970.3611111
ENSG00000116747,6738,1735.862069,1927.944444
ENSG00000134371,79577,1086.517241,1227.972222
ENSG00000000971,3075,8813.344828,4934.694444
ENSG00000134365,10877,0.965517241,2.416666667
ENSG00000116785,10878,12.75862069,49.58333333
ENSG00000244414,3078,11.89655172,6.138888889
ENSG00000080910,3080,0,0.027777778
ENSG00000134389,81494,0,0.138888889
ENSG00000134376,23418,5.931034483,167.1388889
ENSG00000203724,388722,38.13793103,77.44444444
ENSG00000143355,56956,0.551724138,17.86111111
ENSG00000151414,140609,1937.103448,1787.611111
ENSG00000081237,5788,4329.275862,1344.5
ENSG00000116833,2494,199.6206897,73.72222222
ENSG00000118200,23271,1306.517241,1865.361111
ENSG00000170128,2848,20.34482759,8.055555556
ENSG00000163362,55765,1437.482759,2284.111111
ENSG00000163395,91156,218.8965517,292.6111111
ENSG00000081277,5317,507.0689655,3846.944444
ENSG00000134369,89796,1795.103448,1612.833333
ENSG00000198700,55705,1881.482759,2636.694444
ENSG00000198892,149345,272.8275862,378.2777778
ENSG00000134375,10440,1353.655172,1882.916667
ENSG00000176393,6051,1774.206897,2404.75
ENSG00000163435,1999,11648.51724,15353.58333
ENSG00000170075,9283,5.172413793,12.11111111
ENSG00000133067,59352,199.862069,192.4444444
ENSG00000077157,4660,8999.275862,1525.416667
ENSG00000163444,92703,1304.724138,1813.194444
ENSG00000143847,8497,61.62068966,332.1388889
ENSG00000163485,134,59.31034483,22.19444444
ENSG00000159388,7832,17682.55172,10282.80556
ENSG00000188783,5549,2963.62069,166.9722222
ENSG00000188770,26254,1.310344828,0.25
ENSG00000058668,493,5110.655172,2968.555556
ENSG00000122188,54900,324.5172414,113.9444444
ENSG00000058673,9877,3991.517241,5152.472222
ENSG00000257315,100381270,68.48275862,113.0277778
ENSG00000182004,6635,1500.793103,2743.25
ENSG00000143842,9580,1572.896552,1573.222222
ENSG00000198625,4194,2743.275862,2693.75
ENSG00000163531,23114,1930.448276,352.6388889
ENSG00000184144,6900,38.62068966,2.472222222
ENSG00000133069,9911,91.51724138,73
ENSG00000117266,5129,711.6551724,1357.638889
ENSG00000174514,148808,212.7931034,166.9722222
ENSG00000196550,729533,43.51724138,105.9722222
ENSG00000198049,553,0.931034483,4.833333333
ENSG00000196188,1510,223.0344828,2452.277778
ENSG00000171943,653464,53.82758621,76.52777778
ENSG00000266028,23380,0,0
ENSG00000263528,9641,0,0
ENSG00000266094,83593,0,0
ENSG00000143479,8444,274.4827586,244.25
ENSG00000162889,9261,3987.206897,3045.555556
ENSG00000142224,29949,20.4137931,6.111111111
ENSG00000162891,50604,9.517241379,10.44444444
ENSG00000162892,11009,149,72.83333333
ENSG00000123836,5208,435.7241379,722.6111111
ENSG00000123843,725,43.86206897,29.08333333
ENSG00000123838,722,13.79310345,3.722222222
ENSG00000196352,1604,6295.896552,3331.888889
ENSG00000117322,1380,323.7586207,15.27777778
ENSG00000203710,1378,351.4482759,91.63888889
ENSG00000197721,1379,3.620689655,4.361111111
ENSG00000117335,4179,7563.517241,13289.5
ENSG00000008118,57172,10.24137931,13.77777778
ENSG00000123689,50486,807.7241379,562.9444444
ENSG00000117594,3290,364.5862069,76.25
ENSG00000009790,80342,946.0344828,267.3055556
ENSG00000117597,27042,637.6206897,1072.194444
ENSG00000143469,255928,2.344827586,44.66666667
ENSG00000082497,56256,222.6896552,366.8888889
ENSG00000054392,55733,399.9310345,435.6111111
ENSG00000117625,55758,1338.310345,1769.138889
ENSG00000082512,7188,1486.37931,1150.305556
ENSG00000143476,51514,116.0344828,473.75
ENSG00000066027,5525,1038.62069,849.3611111
ENSG00000117691,29937,1197.724138,1529.555556
ENSG00000162772,467,9903.068966,2768.5
ENSG00000162771,149647,8.206896552,1.083333333
ENSG00000203705,128387,405,389.8888889
ENSG00000162769,28982,514.4482759,934.75
ENSG00000143494,79805,124.6896552,246.9722222
ENSG00000136643,26750,632.6896552,793.1111111
ENSG00000117707,5629,140.4137931,235.0833333
ENSG00000143499,56950,712.1034483,1441
ENSG00000117724,1063,492.6896552,2408.916667
ENSG00000082482,3776,172.9655172,16.25
ENSG00000136636,51133,2031.896552,2165.694444
ENSG00000162814,128153,35.06896552,117.9722222
ENSG00000067533,51018,754,1075.25
ENSG00000092969,7042,425.4827586,268.3333333
ENSG00000143353,127018,502.2758621,559.8888889
ENSG00000067704,55699,2280.62069,3603.194444
ENSG00000116141,4139,578.9655172,942.1666667
ENSG00000162817,79762,486.5862069,351.9166667
ENSG00000117791,54996,418.2758621,286.1111111
ENSG00000186205,64757,244.9655172,497.9166667
ENSG00000136630,3142,277.7241379,155.1666667
ENSG00000154305,375056,2103.034483,2480.305556
ENSG00000162819,148362,1651.241379,2526.527778
ENSG00000197520,400823,50.13793103,12.41666667
ENSG00000154309,84976,211.4827586,211.4166667
ENSG00000178395,164127,0.379310345,2.222222222
ENSG00000162909,824,5940.965517,5330.305556
ENSG00000143756,23219,1070.517241,1398.333333
ENSG00000143753,8560,1687.137931,1278.388889
ENSG00000143771,29097,1004.862069,1741.444444
ENSG00000143786,149111,85.51724138,141.1388889
ENSG00000185842,127602,180.6206897,448.8888889
ENSG00000143742,6726,5070.37931,8192.027778
ENSG00000143819,2052,3506.172414,2823.277778
ENSG00000163041,3020,5962.758621,9607.861111
ENSG00000185155,83881,19.10344828,13.61111111
ENSG00000203685,375057,326.9655172,42.97222222
ENSG00000143801,5664,503.2758621,499.2777778
ENSG00000163050,56997,1254.931034,1062.555556
ENSG00000181450,339500,99.31034483,181.7777778
ENSG00000143740,116841,548.5517241,689.8611111
ENSG00000185888,339501,0.137931034,176.3333333
ENSG00000154342,89780,6.655172414,17.02777778
ENSG00000143761,375,8155.689655,10470.72222
ENSG00000143774,2987,3868.655172,4409.055556
ENSG00000198835,57165,109.3448276,51.30555556
ENSG00000181873,200205,490.3793103,373.6388889
ENSG00000154358,84033,1610.551724,2507.833333
ENSG00000196890,128312,4,24.77777778
ENSG00000168159,149603,2093.310345,2871.416667
ENSG00000116574,58480,1752.862069,2323.694444
ENSG00000168118,5867,973.7586207,1214.555556
ENSG00000213029,10638,0,0
ENSG00000135763,9816,290.9310345,391.9166667
ENSG00000143641,2590,2519.172414,2838.055556
ENSG00000135775,22796,816.5172414,969.7222222
ENSG00000135773,10753,102.2413793,120.8611111
ENSG00000173409,64801,420.7586207,537.7777778
ENSG00000119283,440730,1.482758621,1.75
ENSG00000116906,8443,1209.172414,1615.222222
ENSG00000010072,83932,314.5862069,467.1944444
ENSG00000116918,7257,1026.517241,1147.694444
ENSG00000162946,27185,216.5517241,133.5
ENSG00000212916,54627,81.20689655,118.6111111
ENSG00000135778,84284,647.5862069,834.4722222
ENSG00000143674,84451,123.6551724,369.1111111
ENSG00000135750,3775,452.9655172,1018.666667
ENSG00000183780,148641,13.93103448,24
ENSG00000168275,388753,426.862069,866.4722222
ENSG00000152904,9453,1035.034483,1300.694444
ENSG00000077585,7107,848.4482759,941.5555556
ENSG00000186197,128178,351.5862069,719.0277778
ENSG00000116977,3964,2695.862069,3354.472222
ENSG00000077522,88,64.34482759,22.63888889
ENSG00000116984,4548,1867.724138,1815.194444
ENSG00000198626,6262,335.7241379,81.86111111
ENSG00000133019,1131,322,116.75
ENSG00000155816,56776,15.44827586,187.75
ENSG00000117009,8564,97,74.22222222
ENSG00000162843,128025,6.793103448,2.5
ENSG00000174371,9156,58.72413793,366.8611111
ENSG00000054282,10806,957.6206897,901.7777778
ENSG00000179456,10472,811.8965517,632.1944444
ENSG00000173728,200159,0.310344828,0.194444444
ENSG00000179397,257044,65.89655172,72.13888889
ENSG00000121644,51029,1146,1502.944444
ENSG00000203667,116228,1405.62069,1637.472222
ENSG00000203666,84288,344.7931034,278.2222222
ENSG00000162849,55083,178.0344828,831.1388889
ENSG00000162852,163882,948.9655172,868.4444444
ENSG00000143653,51097,3823.965517,4824.861111
ENSG00000162711,114548,260.6206897,86.63888889
ENSG00000203664,441932,0,0.055555556
ENSG00000169224,148823,84.79310345,13.02777778
ENSG00000177489,81470,0,0
ENSG00000177476,81469,0.206896552,0
ENSG00000162722,25893,24.06896552,22.19444444
ENSG00000238243,343171,5.172413793,3.472222222
ENSG00000177462,343172,0.655172414,1.083333333
ENSG00000196071,284521,1.172413793,0.277777778
ENSG00000187080,391191,0.068965517,0
ENSG00000224227,26247,0.448275862,0.027777778
ENSG00000197454,81466,0.068965517,0.055555556
ENSG00000203663,26246,0.206896552,0.222222222
ENSG00000198128,391192,0.103448276,0.083333333
ENSG00000162727,127059,0,0
