ID Ref,Amoeboid,Early Culminant,Fruiting Body,Loose Aggregate,Mound,Slug,Streaming,Starvation,^10 Amoeboid,^10 Early Culminant,^10 Fruiting Body,^10 Loose Aggregate,^10 Mound,^10 Slug,^10 Streaming,^10 Starvation,Mean Value
140,7.5747275,6.92181,6.253733,8.387155,7.066873,7.39336,7.5087323,5.3632107,621827805,252462419.3,91494155.55,1722450267,310651078.7,487998554.2,569726226.7,19690130.32,509537579.6
141,9.6812105,9.007619,8.8279,8.713467,8.143999,8.0852375,8.8279,10.775841,7232636380,3516414669,2874577683,2522957342,1283444569,1193789669,2874577683,21111142949,5326192618
142,6.5841656,6.226078,4.4286456,5.584408,5.313376,5.400162,6.835236,4.3469768,153111374,87527711.19,2902079.296,29496562.44,17935170,21089577.76,222605115.5,2409202.047,67134599.04
143,4.635552,4.5181613,5.084236,4.8591113,5.9929285,4.3197837,4.8040395,4.2171397,4581572.592,3545008.765,11541360.7,7337843.902,59757299.47,2262663.723,6547352.091,1779016.107,12169014.67
144,4.657863,4.6654596,4.852871,4.61054,5.876887,4.3568535,5.086753,4.7565346,4806922.347,4885897.262,7244150.588,4340281.944,49144328.17,2464504.239,11598624.78,5927978.262,11301585.95
145,4.680108,5.0686107,4.6661325,4.7001886,6.7581334,4.397333,4.5554495,4.808909,5041488.158,11191527.36,4892948.775,5262024.285,198731907.6,2703295.677,3848684.987,6614021.298,29785737.27
146,6.2701273,7.478694,5.6144776,6.767467,6.1159325,4.667071,4.353219,4.2866874,93921189.1,547340568.5,31123865.85,201493697.8,73219512.95,4902798.882,2444022.277,2095164.583,119567602.5
147,5.931634,4.59358,6.4510612,4.6845164,6.0662403,5.3241673,4.80046,4.41732,53919202.34,4183240.59,124827887.2,5089177.953,67483266.89,18302774.86,6498730.88,2828711.24,35391623.99
148,6.750373,6.5466385,7.1652737,7.0345936,6.049419,6.8347187,6.2506366,6.1992903,196461614.9,144605097.3,356720315,296749588.9,65635176.92,222436702.3,91042150.14,83833913.36,182185569.8
149,8.283842,7.3460803,5.606092,6.486455,7.177733,6.599419,5.127658,7.3044076,1521661557,457674497.2,30662121.89,131848166.6,362971889.7,156695681.6,12565810.7,432364468.6,388305524.2
150,7.8317337,7.5776396,7.919739,7.6384425,7.9026265,7.3749666,7.2707253,8.157292,868118714.5,624222558.8,970752893.6,676157916.8,949980224.2,475993013.2,412835814.1,1304548070,785326150.7
151,8.455248,5.4906573,8.09269,7.01608,6.1004953,6.511714,7.3460803,5.904362,1867512441,24902524.74,1204839079,289031597.8,71392233.44,137073397.5,457674497.2,51490814.88,512989573.2
152,11.499001,10.609798,10.997281,10.121506,10.030237,10.216593,10.936618,10.773506,40420447508,18074702362,25873383270,11283695788,10306517593,12389703881,24481071996,21065442127,20486870566
153,10.624806,8.416497,7.951277,8.010448,6.3543687,6.3650136,9.304455,8.398905,18332010167,1783666804,1010110378,1087847593,107330735,109142364.8,4863057427,1746733662,3629987391
154,4.9895678,5.183486,6.168947,5.520528,6.3463955,6.101029,7.163572,4.999267,9563773.53,14002942.29,79819755.02,26290943.36,105991572,71454715.32,355874035.2,9751318.035,84093631.84
155,7.8771625,8.039573,7.888268,8.525956,5.983004,8.516639,9.1087885,8.766817,919809831.6,1128053844,932860214.4,2029695414,58775039.81,2007624049,3931933659,2681756927,1711313622
156,13.656953,12.53649,12.701476,11.778648,11.36058,12.56794,12.222301,12.549571,2.25703E+11,95886967917,1.0928E+11,51398971958,35810059528,98319800108,74392602040,96892196126,98460541522
157,13.272201,12.02412,12.113379,13.204818,13.210722,12.381998,12.199887,14.577871,1.69601E+11,63173220650,68022572967,1.61185E+11,1.61907E+11,84704658384,73039548671,4.33452E+11,1.51886E+11
158,9.800664,9.826338,10.056623,10.010715,9.385406,9.763349,9.570219,9.58946,8176265842,8392995425,10580877763,10107668130,5303110098,7870242941,6444938250,6575692854,7931473913
159,6.414497,4.7963195,4.4857683,5.234804,4.4857683,5.0355587,5.057811,4.7507725,117930479.3,6442894.99,3298894.109,15452695.83,3298894.109,10482783.81,10955342.67,5856556.519,21714817.66
160,9.613609,8.100606,6.683569,6.9722185,9.18454,7.579387,6.7462425,6.853361,6743176812,1216676426,177862486.7,271462527.7,4271437923,625663507.6,195262786.5,228578873.6,1716265168
161,5.794745,4.8295164,4.356359,5.9247723,5.296845,4.782668,5.8517737,6.3199673,42691684.79,6902977.404,2461708.471,53298703.22,17384917.93,6261845.437,47084203.41,101659580.2,34718202.61
162,5.4484844,4.8500805,4.3623095,4.3416867,4.2991858,4.792336,4.2033243,4.2588677,23054574.85,7202602.864,2495541.23,2380043.045,2157059.607,6389584.189,1721587.042,1963095.787,5920511.076
163,5.4971404,4.883587,4.3674293,4.343974,4.303937,4.798271,4.2031546,4.255691,25198128.85,7715947.959,2524985.18,2392611.424,2181017.027,6469157.534,1720892.115,1948502.058,6268905.268
164,9.822033,9.772586,11.257968,10.706624,11.260541,9.740812,10.62151,10.758094,8356297425,7945020272,32703941611,19793632925,32778763140,7690447547,18275220399,20766023759,18538668385
165,5.7818437,5.130805,4.211127,4.231893,4.315814,4.508608,4.123685,4.2078805,41750672.24,12643144.25,1753813.431,1842242.443,2241956.567,3470761.514,1421853.43,1740339.501,8358097.921
166,5.7719736,4.7352047,4.228145,4.238648,4.276631,4.504618,4.1296916,4.2240133,41043402.86,5667448.473,1825991.392,1871860.67,2046528.5,3440168.215,1442700.569,1808226.251,7393290.866
167,7.2771864,7.163572,6.4378877,6.715372,4.496609,5.91099,7.535319,6.86831,416519167.9,355874035.2,122302115,186509413.1,3379490.686,52071758.73,590223401.3,233614011.7,245061674.2
168,8.790836,8.102324,7.263501,7.200744,4.8021092,6.5747476,7.381159,7.500475,2756143212,1219259252,408752109.1,374777674.5,6521091.844,150935310.4,480004829.6,563491901,744985672.6
169,5.734748,6.052693,5.462476,4.308897,4.3858514,4.8754807,4.6654596,4.2898946,38471877.93,65991266.78,23653500.35,2206282.541,2633535.213,7588822.866,4885897.262,2110893,18442759.49
170,11.343371,13.779811,14.386351,15.614531,13.438706,15.269543,15.063838,15.205054,35271291724,2.4685E+11,3.79758E+11,8.61568E+11,1.92121E+11,6.89065E+11,6.01667E+11,6.6051E+11,4.58351E+11
171,8.547914,10.893706,9.516931,7.6651773,6.663975,6.8052506,6.474851,7.888268,2082578790,23537292441,6094936789,700199905.6,172716405.6,213030224.5,129508355.4,932860214.4,4232890391
172,5.7484097,4.5807633,4.913333,4.768756,4.9965057,6.329344,5.7768097,5.3529696,39398268.49,4067977.22,8199020.899,6082064.44,9697591.185,103177975.5,41388588.17,19317359.84,28916105.72
173,9.093303,8.910742,8.019094,8.596679,8.707732,8.760567,7.6561537,9.234781,3865597445,3156012348,1099646366,2204484780,2506400923,2662699484,692000542.2,4510929164,2587221382
174,5.639927,4.579749,4.9289784,4.5645337,4.4541364,5.970024,5.3748107,5.6433077,32563781.17,4058978.631,8463873.225,3926125.504,3073513.492,57512304.55,20120173.93,32759503.21,20309781.71
175,5.615734,4.7167277,5.4971404,4.376046,4.9809113,4.4466896,6.6010184,7.146282,31193584.58,5450144.896,25198128.85,2575246.381,9399139.144,3022512.788,157075855.3,347377351.2,72661495.4
176,8.394183,6.3761206,5.4552493,5.264772,5.821873,4.924563,5.479749,5.8731713,1736938052,111061933.1,23342427.71,16360466.41,44732922.64,8388358.395,24412185.47,48834492.51,251758854.7
177,7.61129,7.186967,7.563086,6.6360736,7.3721952,7.299422,8.423591,8.626014,652503272.9,367668571.2,612336839,165619679.9,474207325.8,429422426.4,1798757920,2280875534,847673946.1
178,5.534277,4.4250054,5.793313,4.5506406,5.3988338,4.2846494,6.0687346,4.6062627,26953112.58,2878313.205,42586302.15,3808249.309,21037764.13,2085224.923,67761256.71,4300183.872,21426300.86
179,8.239745,8.093999,7.608372,7.622116,8.729011,7.809396,7.944863,5.2112317,1442572721,1206789337,650006031.1,661843852.9,2568327534,843673594.3,1001991707,14770793.63,1048746946
180,18.059973,16.486446,17.194773,16.651985,16.811836,17.101723,17.17589,17.40533,3.69123E+12,1.48344E+12,2.25925E+12,1.63931E+12,1.80365E+12,2.13993E+12,2.23456E+12,2.55166E+12,2.22538E+12
181,5.552929,4.3826003,5.8626904,4.811407,7.545117,4.2088485,6.622235,5.8507414,27875406.29,2614078.597,47969987.29,6648458.421,597943000.6,1744347.204,162198144.9,47001208.99,111749329
182,5.4022756,5.274164,5.8720965,4.6549172,4.3690953,4.1868176,5.140506,4.458801,21172266.98,16654680.3,48745198.15,4776608.016,2534633.542,1655161.635,12884236.97,3105853.013,13941079.83
183,6.636584,4.66842,7.8597894,5.1303816,4.5412474,4.165565,6.1248326,4.639647,165747107,4916988.692,899723563,12632714.85,3730367.53,1573037.791,74292031.36,4622207.014,145904752.2
184,8.04899,7.209991,6.999113,7.620265,5.724303,6.530463,8.2929735,7.0999975,1141336952,379618375.2,282117516.5,660238347.2,37776884.53,141071645.4,1538518689,325523208.9,563275202.3
185,5.6293526,5.367431,4.4994893,4.2074113,4.3848453,4.7481575,4.3226504,4.275767,31958362.58,19845621.38,3401200.496,1738399.907,2627500.201,5824399.608,2277724.159,2042397.692,8714450.753
186,6.2685246,5.788852,4.644152,6.9820375,4.632438,5.258762,8.027203,8.584846,93681394.18,42259510.64,4667284.286,275309863.1,4550888.078,16174660,1110816852,2174328154,465223575.9
187,5.173953,4.2894583,4.762207,4.443628,4.3418703,4.119949,5.6457133,4.5741553,13747533.7,2108747.117,5999052.887,3001766.777,2381049.702,1409024.031,32899416.9,4009673.915,8194533.129
188,7.814782,8.708446,9.595291,9.271071,8.997342,8.883003,9.252425,10.882888,849510351.2,2508456833,6615786825,4691363344,3476500439,3059131090,4597859901,23304596991,6137900722
189,7.663999,6.186334,7.1957264,7.318864,8.012195,6.3914847,7.218842,7.3023624,699124294.4,82098200.59,372174334.1,440998153.7,1090222412,113767322.3,384304406.7,431155392.4,451730564.5
190,5.043388,4.2647123,4.5036774,4.4400115,4.4988623,4.096666,4.685374,4.4719276,10646915.51,1990203.049,3432991.617,2977425.817,3396463.924,1331390.871,5098502.451,3198509.446,4009050.335
191,11.198394,10.698512,10.388403,10.216593,11.016064,10.199407,9.474769,10.513197,31013975165,19644174413,14638207188,12389703881,26318704246,12182859155,5830238277,16494836859,17314087398
192,7.9506736,6.54607,6.787136,6.6256146,5.8559275,4.845475,6.610277,10.452137,1009344095,144479573.5,207427109.9,163027812.6,47419493.68,7134500.486,159292961.8,15561481311,2162450857
193,4.922097,4.5717216,5.0652194,7.727935,4.5400224,5.050208,4.2566457,4.381068,8346447.791,3988391.269,11116872.27,759686844,3720317.082,10791769.36,1952877.644,2604953.292,100276059.1
194,8.008533,7.180458,7.0356355,8.055615,7.206333,7.157633,7.9830966,8.398256,1085249751,364352255.8,297189400.4,1150765993,377696766.8,352934624.2,1051268969,1745384396,803105269.4
195,6.527335,6.315224,6.07367,6.215744,6.030745,4.746315,6.73615,6.877531,140397386.7,100899170.3,68314346.39,86085735.48,63636993.65,5801837.728,192361207.4,236769396,111783259.2
196,4.828249,8.244733,8.83214,11.610416,10.220581,11.306365,8.856663,7.87603,6884883.441,1451329286,2888414026,44512071655,12438151559,34137366557,2969622184,918488275.9,12415291053
197,8.784526,9.423106,8.195374,9.468967,9.575494,7.693407,10.282151,10.945617,2736423590,5520021446,1366745888,5794634264,6480550285,726418812.5,13208082554,24683257620,7564516807
198,10.144006,11.2242985,10.53455,11.954777,10.74633,10.954528,11.6973915,10.622581,11537055296,31738915158,16832936598,59623133074,20540060961,24884945712,47961223724,18293656238,28926490845
199,14.4439945,15.129321,15.153492,15.719786,14.2859535,15.456004,15.589301,14.241504,3.95251E+11,6.2834E+11,6.38451E+11,9.21438E+11,3.54073E+11,7.77987E+11,8.47747E+11,3.43209E+11,6.13312E+11
200,9.652546,9.035103,8.184822,9.762544,10.417395,10.276974,10.087549,8.901534,7021320534,3625192549,1349249886,7863756237,15051899769,13141731141,10910799449,3123550631,7760937524
201,6.048455,5.5561957,4.333175,4.1079655,4.25904,9.6623745,4.244072,4.432069,65530659.52,28039827.68,2333792.761,1368572.711,1963890.137,7093142114,1895952.403,2924590.94,899649925
202,5.433571,10.107306,7.6975474,9.442623,11.005849,11.828861,9.939598,8.485671,22431249.36,11126386504,730337698.9,5635422826,26075671432,53632653527,9412136137,1935806288,13571355708
203,10.369973,10.090785,10.045466,8.990503,11.618395,10.786385,10.263112,11.985952,14380575161,10945850936,10464075892,3450165300,44818918698,21318624280,12965542207,61196324872,22442509668
204,9.917737,8.436992,8.084643,9.940475,8.328579,9.415626,9.1699095,10.652762,9207163900,1827579900,1192912177,9420444040,1605865232,5476360065,4203881789,18820113700,6469290100
205,4.904044,5.8985286,4.3432517,4.0933523,4.784839,7.582801,4.3790793,4.1973553,8045324.785,50984350.97,2388636.053,1320660.669,6290328.011,628487416.7,2593152.742,1697294.999,87725895.61
206,15.040384,14.775354,15.163538,14.685482,14.944466,14.6210785,15.178854,12.123992,5.92365E+11,4.95883E+11,6.42696E+11,4.66533E+11,5.55653E+11,4.46472E+11,6.49217E+11,68620900238,4.8968E+11
207,8.613234,7.9167027,9.018159,7.940834,8.209516,8.445084,9.457803,10.017361,2247307291,967037598.1,3557778295,996921985.1,1390514546,1845184241,5726676321,10174972618,3363299112
208,5.8548937,5.5031414,4.383065,10.045466,4.325657,6.639254,4.2910595,4.627442,47335846.22,25474561.61,2616851.704,10464075892,2293616.445,166415141.7,2116632.037,4502045.091,1339353823
209,7.7266736,9.343473,6.868836,7.630129,6.283228,7.220673,7.4255657,9.368274,758447747.9,5070880188,233792983.5,668834712.5,95902116.7,385280276.6,509677486.1,5207099104,1616239327
210,10.149839,7.632526,4.96756,7.218306,6.277037,6.427544,9.900674,4.3870144,11603567524,670938825.1,9150213.212,384019155.5,94961351.32,120351243.8,9049979743,2640526.92,2741951073
211,4.553985,5.626984,10.687969,5.1443205,4.7754574,5.6161866,4.5280414,4.695116,3836330,31824149.26,19451444341,12980164.03,6168076.514,31218734.17,3623296.626,5205509.776,2443287575
212,9.737094,10.469891,9.45317,10.659493,10.908822,9.755639,10.827835,10.640735,7661144013,15827838252,5698685379,18939368203,23865940524,7808312966,22152170811,18608710319,15070271308
213,7.6855235,7.138398,5.3683343,7.2719355,4.8596425,6.483426,7.237515,4.6704082,719009367.3,343563946.6,19879045.44,413523487.3,7345869.61,131233763.3,394361734.7,4937969.482,254231898
214,9.173957,8.205921,7.758109,7.842404,7.3144417,7.917933,8.812273,7.38611,4222474173,1384437378,789875731.6,880019126.7,438340730.5,968541480.1,2824095828,483234254.8,1498877338
215,10.270817,6.881095,7.121476,7.1440525,5.831056,5.9187818,6.581613,6.17848,13063210123,237999222,335505891,346295122.2,45443536.64,52762248.74,152518814.6,81061838.96,1789349600
216,6.009143,4.435533,4.868472,5.444164,6.3740077,5.414416,5.353821,5.6852655,61393923.78,2947529.41,7480433.491,22872413.52,110694447.7,21652906.67,19348106.47,35278288.63,35208506.21
217,10.676188,10.540895,10.059386,10.4856205,11.151207,9.367427,10.678463,9.376468,19238097789,16934597256,10609984091,16067242739,29731633938,5202393201,19279131784,5252822891,15289487961
218,4.539833,4.398221,4.703961,4.579749,4.3094482,4.132081,4.3187118,4.190402,3718765.336,2708759.692,5304410.474,4058978.631,2209106.473,1451069.664,2257055.472,1669386.448,2922191.524
219,4.5485086,5.3272104,5.6028686,5.383287,4.239069,4.665062,4.7095914,4.2670403,3790445.022,18407656.32,30486275.78,20439738.74,1873720.71,4881734.997,5368244.62,2001093.797,10906113.75
220,6.1516676,6.873927,6.3655477,5.9950833,5.0820656,5.295455,6.1741266,4.61156,77611952.11,235531586.2,109233982.7,59972509.07,11492186.54,17339350.2,80492479.22,4349893.611,74502992.46
221,4.5692577,4.527613,4.6923184,6.0001907,5.41313,4.1807895,6.5229964,4.572497,3966948.147,3619870.069,5174575.614,60485396.92,21601532.9,1631484.742,139466977.3,3995161.06,29992743.34
222,4.5792837,4.490103,4.6241384,4.5835094,4.239862,4.2083373,4.3108373,4.2033243,4054856.616,3330911.051,4470007.378,4092430.036,1877228.82,1742229.705,2216237.606,1721587.042,2938186.032
223,6.499593,6.282057,5.6247463,5.943409,4.695116,6.3538356,5.4712296,4.4644103,134543159.7,95723534.54,31697819.42,54999175.09,5205509.776,107240723.8,24035292.03,3145147.476,57073795.23
224,4.6130624,4.4886136,5.014313,6.305441,5.812666,6.056903,5.8643947,4.833133,4364085.923,3319878.654,10048804.5,99346978.58,44030507.17,66451713.79,48109619.91,6954845.134,35328304.21
225,7.2084775,6.735623,4.4725327,6.7559133,6.5000963,5.534833,6.7077317,7.640146,378822243.9,192210767.3,3202840.01,198080021.9,134647380.3,26980203.21,184398265.2,677667375.9,224501137.2
226,4.648238,4.6820097,4.649521,5.0624366,4.8095946,4.4572196,5.468587,4.217334,4708510.767,5062011.077,4721523.285,11055947.64,6623456.875,3094855.069,23919453.74,1779835.938,7620699.298
227,9.302,7.8832054,9.36105,10.112048,9.832266,10.197632,10.805653,4.773865,4850241372,926890485.6,5167085518,11178698026,8443766081,12161673955,21702520247,6147539.592,8054627903
228,4.6931524,4.8021092,8.281492,5.102957,12.463935,5.575622,5.131235,4.8049474,5183780.124,6521091.844,1517350341,11973444.01,90479825573,29035762.16,12653744.15,6559736.25,11508637934
229,6.9555707,7.132284,7.631422,7.349539,8.076143,6.9663177,8.321411,7.5363865,265049929.9,340632655.3,669968983,459833902.9,1180429357,269173788.1,1592097742,591060081.6,671030804.9
230,9.910185,9.417317,9.620838,8.776095,4.556587,8.626014,9.10511,8.369688,9137294407,5486203290,6794054380,2710273743,3858305.995,2280875534,3916083734,1686913017,4001944551
231,11.776981,12.487419,12.090556,12.850008,12.631623,12.631623,12.538932,12.655071,51326274702,92199133984,66751761267,1.22754E+11,1.03417E+11,1.03417E+11,96073911259,1.05353E+11,92661396619
232,12.201502,11.615196,11.37859,9.787254,10.955797,7.748826,9.455591,11.516953,73136294784,44695667419,36381825753,8065078396,24913788089,780475166.7,5713296804,41055934810,29342795153
233,5.089411,4.694877,4.7363377,4.2838874,4.2607455,4.5816045,4.267548,4.330444,11659374.21,5202860.572,5681023.678,2081519.438,1971768.571,4075453.728,2003476.009,2319125.59,4374325.225
234,8.907202,12.253085,10.63509,11.746464,11.506182,12.13368,10.83985,10.940562,3143496744,76287689604,18510224877,50011688812,40673579306,69171209821,22399211242,24569499868,38095825034
235,7.352785,6.241958,7.249742,5.8731713,4.9774857,7.130809,6.941544,6.774965,461868848.1,89785958.07,401074927.8,48834492.51,9334696.667,339928861.3,259753141.3,203737306.1,226789779
236,4.960127,4.699357,5.6645374,4.9671674,5.145779,4.671927,4.763733,5.488812,9014216.07,5252721.643,34012964.49,9142984.117,13017011.93,4954051.101,6018303.975,24818958.8,13278901.51
237,9.319736,8.3193245,7.2776637,6.8666816,5.41213,6.252633,5.474771,7.9861617,4943517806,1588110237,416792437.4,233060729.4,21561660.25,91333349.29,24191320.83,1055312284,1046734978
238,7.7146435,8.217598,8.03141,6.828433,7.8323383,9.304455,9.198658,13.2522,746721434.1,1404264510,1116652314,220399459.5,868789124.1,4863057427,4337552294,1.67063E+11,22577532437
239,5.121677,4.752812,4.328573,4.315814,4.2759347,4.727396,4.1998434,4.257636,12420007.58,5881747.26,2309125.097,2241956.567,2043198.883,5574678.601,1707383.072,1957425.734,4266940.349
240,5.342407,5.243139,5.66735,5.37703,5.451371,6.2506366,6.1004953,4.9671674,18939552.25,15700508.33,34182226.14,20203406.19,23177009.3,91042150.14,71392233.44,9142984.117,35472508.74
241,10.315102,9.416457,10.225567,10.566521,8.99582,10.468949,9.595291,9.9828615,13637515843,5481195285,12498963117,17350828013,3470624029,15813603349,6615786825,9829930754,10587305902
